Order ID,Order Date,Category,Website,Condition,Seller,List Price Per Unit,Purchase Price Per Unit,Quantity,Shipment Date,Carrier Name & Tracking Number,Item Subtotal,Item Subtotal Tax,Item Total
509,4/30/15,ABIS_BOOK,Amazon.com,used mint,Used Books Outlet,$17.00 ,$0.01 ,1,5/1/15,DHL Global Mail,$0.01 ,$0.00 ,$0.01 
510,5/2/15,ABIS_BOOK,Amazon.com,used mint,ThriftBooks - Squared,$14.99 ,$0.58 ,1,5/4/15,DHL Global Mail,$0.58 ,$0.00 ,$0.58 
511,5/9/15,AUTO_PART,Amazon.com,new,Amazon.com,$22.09 ,$17.72 ,1,5/10/15,USPS,$17.72 ,$1.24 ,$18.96 
512,5/9/15,AUTO_PART,Amazon.com,new,Amazon.com,$30.67 ,$19.95 ,1,5/10/15,USPS,$19.95 ,$1.40 ,$21.35 
513,5/9/15,AUTO_PART,Amazon.com,new,Amazon.com,$37.14 ,$13.37 ,1,5/10/15,USPS,$13.37 ,$0.94 ,$14.31 
514,5/9/15,AUTO_PART,Amazon.com,new,Amazon.com,$22.09 ,$15.58 ,1,5/10/15,USPS,$15.58 ,$1.09 ,$16.67 
515,5/9/15,AUTO_PART,Amazon.com,new,Amazon.com,$25.76 ,$16.29 ,1,5/10/15,USPS,$16.29 ,$1.14 ,$17.43 
516,5/18/15,HOME,Amazon.com,new,Ebuy4less,$39.50 ,$18.99 ,1,5/19/15,USPS,$18.99 ,$0.00 ,$18.99 
517,5/19/15,HOME,Amazon.com,new,Ebuy4less,$39.50 ,$18.99 ,1,5/19/15,USPS,$18.99 ,$0.00 ,$18.99 
518,6/2/15,,Amazon.com,new,PremiumBatteries,$0.00 ,$4.95 ,1,6/3/15,AMZN_US,$4.95 ,$0.00 ,$4.95 
519,6/7/15,ABIS_BOOK,Amazon.com,used mint,indoobestsellers,$22.00 ,$3.80 ,1,6/9/15,USPS,$3.80 ,$0.00 ,$3.80 
520,6/15/15,ABIS_BOOK,Amazon.com,used verygood,4books7,$13.00 ,$5.00 ,1,6/16/15,USPS,$5.00 ,$0.00 ,$5.00 
521,6/16/15,ABIS_BOOK,Amazon.com,used mint,ThriftBooks - Silver Arch,$30.00 ,$0.04 ,1,6/17/15,OSM,$0.04 ,$0.00 ,$0.04 
522,6/16/15,ABIS_BOOK,Amazon.com,used verygood,Housing Works Online Bookstore,$17.00 ,$1.16 ,1,6/17/15,Other,$1.16 ,$0.00 ,$1.16 
523,6/18/15,ABIS_BOOK,Amazon.com,new,Amazon.com,$3.00 ,$1.00 ,1,6/19/15,USPS,$1.00 ,$0.07 ,$1.07 
524,7/5/15,HAIR_STYLING_AGENT,Amazon.com,new,SUNDANCE Beauty,$0.00 ,$14.73 ,1,7/6/15,USPS,$14.73 ,$0.00 ,$14.73 
525,7/12/15,HEALTH_PERSONAL_CARE,Amazon.com,new,ZogoSportz,$89.99 ,$49.99 ,1,7/12/15,AMZN_US,$49.99 ,$0.00 ,$49.99 
526,7/21/15,KITCHEN,Amazon.com,new,Amazon.com,$33.40 ,$14.88 ,1,7/21/15,USPS,$14.88 ,$1.04 ,$15.92 
527,7/21/15,KITCHEN,Amazon.com,new,Amazon.com,$41.39 ,$22.24 ,1,7/21/15,USPS,$22.24 ,$1.42 ,$23.66 
528,7/21/15,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$21.21 ,$13.38 ,3,7/21/15,USPS,$40.14 ,$0.00 ,$40.14 
529,7/24/15,ABIS_BOOK,Amazon.com,used verygood,BigHeartedBooks,$19.95 ,$4.54 ,1,7/26/15,USPS,$4.54 ,$0.00 ,$4.54 
530,7/24/15,OUTDOOR_RECREATION_PRODUCT,Amazon.com,new,Amazon.com,$25.99 ,$21.22 ,1,7/24/15,AMZN_US,$21.22 ,$1.49 ,$22.71 
531,7/24/15,ABIS_BOOK,Amazon.com,used mint,Juni.0614,$301.95 ,$10.00 ,1,7/27/15,USPS,$10.00 ,$0.00 ,$10.00 
532,7/24/15,ABIS_BOOK,Amazon.com,used good,ThriftBooks - Yankee Clipper,$66.95 ,$1.78 ,1,7/27/15,DHL Global Mail,$1.78 ,$0.00 ,$1.78 
533,7/24/15,ABIS_BOOK,Amazon.com,used mint,Holistic Distribution,$14.00 ,$6.99 ,1,7/26/15,USPS,$6.99 ,$0.00 ,$6.99 
534,8/2/15,ABIS_BOOK,Amazon.com,new,BuyGreatStuff,$0.00 ,$14.23 ,1,8/3/15,Newgistics,$14.23 ,$0.00 ,$14.23 
535,8/18/15,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$14.99 ,$7.69 ,1,8/19/15,USPS,$7.69 ,$0.00 ,$7.69 
536,8/18/15,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$23.99 ,$11.97 ,1,8/19/15,USPS,$11.97 ,$0.00 ,$11.97 
537,8/18/15,VITAMIN,Amazon.com,new,Amazon.com,$14.99 ,$7.99 ,1,8/19/15,USPS,$7.99 ,$0.00 ,$7.99 
538,8/18/15,HEADPHONES,Amazon.com,new,Amazon.com,$39.99 ,$22.99 ,1,8/19/15,USPS,$22.99 ,$1.61 ,$24.60 
539,8/18/15,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$18.99 ,$10.39 ,1,8/19/15,USPS,$10.39 ,$0.00 ,$10.39 
540,8/18/15,CABLE_OR_ADAPTER,Amazon.com,new,KabelDirekt Products,$8.99 ,$8.99 ,1,8/19/15,USPS,$8.99 ,$0.00 ,$8.99 
541,8/22/15,COMPUTER_ADD_ON,Amazon.com,new,Amazon.com,$5.09 ,$4.49 ,1,8/22/15,AMZN_US,$4.49 ,$0.31 ,$4.80 
542,8/22/15,WIRELESS_ACCESSORY,Amazon.com,new,KashTechnology,$0.00 ,$9.94 ,1,8/23/15,USPS,$9.94 ,$0.00 ,$9.94 
543,8/22/15,,Amazon.com,new,iXCC,$19.99 ,$5.99 ,1,8/24/15,UPS,$5.99 ,$0.00 ,$5.99 
544,8/30/15,BOOKS_1973_AND_LATER,Amazon.com,used verygood,ThriftBooks - Motor City,$0.00 ,$0.01 ,1,8/31/15,DHL Global Mail,$0.01 ,$0.00 ,$0.01 
545,9/5/15,,Amazon.com,new,aLLreLi,$39.98 ,$10.99 ,1,9/6/15,AMZN_US,$10.99 ,$0.00 ,$10.99 
546,9/5/15,KEYBOARDS,Amazon.com,new,AnkerDirect,$0.00 ,$25.99 ,1,9/6/15,AMZN_US,$25.99 ,$0.00 ,$25.99 
547,9/9/15,COMPUTER_INPUT_DEVICE,Amazon.com,new,Hippidion.US.Store,$0.00 ,$9.97 ,1,9/10/15,AMZN_US,$9.97 ,$0.00 ,$9.97 
548,9/14/15,OUTDOOR_LIVING,Amazon.com,new,ePest,$0.00 ,$104.87 ,1,9/15/15,FedEx,$104.87 ,$0.00 ,$104.87 
549,9/19/15,CABLE_OR_ADAPTER,Amazon.com,new,Cable Matters,$22.99 ,$9.99 ,1,9/20/15,USPS,$9.99 ,$0.00 ,$9.99 
550,9/29/15,ABIS_BOOK,Amazon.com,new,Amazon.com,$49.99 ,$26.27 ,1,9/29/15,USPS,$26.27 ,$1.84 ,$28.11 
551,10/5/15,PANTS,Amazon.com,new,DRSKIN SPORTS USA.,$0.00 ,$14.99 ,1,10/7/15,USPS,$14.99 ,$0.00 ,$14.99 
552,10/5/15,PANTS,Amazon.com,new,DRSKIN SPORTS USA.,$0.00 ,$14.99 ,1,10/7/15,USPS,$14.99 ,$0.00 ,$14.99 
553,10/19/15,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$23.99 ,$11.97 ,2,10/19/15,USPS,$23.94 ,$0.00 ,$23.94 
554,10/23/15,HOME,Amazon.com,new,Stakich Inc,$0.00 ,$10.90 ,1,10/24/15,AMZN_US,$10.90 ,$0.00 ,$10.90 
555,10/28/15,CONSUMER_ELECTRONICS,Amazon.com,new,Big Illusion Jewelry Pack,$9.95 ,$3.04 ,1,10/28/15,USPS,$3.04 ,$0.00 ,$3.04 
556,10/31/15,HEALTH_PERSONAL_CARE,Amazon.com,new,Plant Guru Inc.,$8.99 ,$8.99 ,1,11/2/15,USPS,$8.99 ,$0.63 ,$9.62 
557,11/9/15,HOME,Amazon.com,new,Amazon.com,$6.99 ,$6.99 ,1,11/10/15,USPS,$6.99 ,$0.49 ,$7.48 
558,12/2/15,TOOLS,Amazon.com,new,10 Dollar Wholesale,$0.00 ,$10.99 ,1,12/3/15,USPS,$10.99 ,$0.00 ,$10.99 
559,12/2/15,OFFICE_PRODUCTS,Amazon.com,new,Amazon.com,$11.99 ,$10.58 ,1,12/2/15,USPS,$10.58 ,$0.74 ,$11.32 
560,12/2/15,HARDWARE,Amazon.com,new,Amazon.com,$4.19 ,$3.47 ,1,12/2/15,USPS,$3.47 ,$0.24 ,$3.71 
561,12/2/15,,Amazon.com,new,BlueMart,$10.52 ,$7.17 ,1,12/2/15,USPS,$7.17 ,$0.00 ,$7.17 
562,12/7/15,HOME,Amazon.com,new,Amazon.com,$92.00 ,$45.99 ,1,12/7/15,UPS,$45.99 ,$3.22 ,$49.21 
563,12/11/15,HOME,Amazon.com,new,Amazon.com,$92.00 ,$45.99 ,1,12/11/15,USPS,$45.99 ,$3.22 ,$49.21 
564,12/11/15,HOME_LIGHTING_ACCESSORY,Amazon.com,new,JacobsParts,$0.00 ,$7.95 ,1,12/14/15,AMZN_US,$7.95 ,$0.00 ,$7.95 
565,12/11/15,HOME_LIGHTING_ACCESSORY,Amazon.com,new,JacobsParts,$0.00 ,$7.95 ,1,12/12/15,UPS,$7.95 ,$0.00 ,$7.95 
566,12/15/15,HOME_LIGHTING_ACCESSORY,Amazon.com,new,JacobsParts,$0.00 ,$7.95 ,1,12/16/15,USPS,$7.95 ,$0.00 ,$7.95 
567,12/17/15,ACCESSORY,Amazon.com,new,Warmen Gloves,$129.00 ,$33.99 ,1,12/17/15,USPS,$33.99 ,$0.00 ,$33.99 
568,12/17/15,ACCESSORY,Amazon.com,new,Warmen Gloves,$129.00 ,$33.99 ,1,12/20/15,UPS,$33.99 ,$0.00 ,$33.99 
569,12/23/15,ABIS_GIFT_CARD,Amazon.com,new,Amazon.com,$50.00 ,$50.00 ,1,12/23/15,,$50.00 ,$0.00 ,$50.00 
570,12/29/15,CELLULAR_PHONE_CASE,Amazon.com,new,Mosa Home,$0.00 ,$5.99 ,1,12/29/15,LASERSHIP,$5.99 ,$0.00 ,$5.99 
571,12/29/15,BEAUTY,Amazon.com,new,Amazon.com,$69.99 ,$59.95 ,1,12/29/15,LASERSHIP,$59.95 ,$4.20 ,$64.15 
572,12/29/15,CELLULAR_PHONE_CASE,Amazon.com,new,Mosa Home,$0.00 ,$5.99 ,1,12/29/15,LASERSHIP,$5.99 ,$0.00 ,$5.99 
573,1/4/16,PANTS,Amazon.com,new,DRSKIN SPORTS USA.,$0.00 ,$14.99 ,1,1/5/16,USPS,$14.99 ,$0.00 ,$14.99 
574,1/4/16,PANTS,Amazon.com,new,DRSKIN SPORTS USA.,$0.00 ,$14.99 ,1,1/5/16,USPS,$14.99 ,$0.00 ,$14.99 
575,1/12/16,HOME_LIGHTING_ACCESSORY,Amazon.com,new,JacobsParts,$0.00 ,$13.95 ,1,1/13/16,USPS,$13.95 ,$0.00 ,$13.95 
576,1/19/16,SHOES,Amazon.com,new,Amazon.com,$100.00 ,$70.58 ,1,1/19/16,USPS,$70.58 ,$0.00 ,$70.58 
577,1/19/16,SHOES,Amazon.com,new,Amazon.com,$100.00 ,$73.40 ,1,1/19/16,UPS,$73.40 ,$0.00 ,$73.40 
578,1/21/16,WIRELESS_ACCESSORY,Amazon.com,new,Caseology Official Store,$19.99 ,$8.99 ,1,1/26/16,AMZN_US,$8.99 ,$0.00 ,$8.99 
579,2/2/16,BEAUTY,Amazon.com,new,Amazon.com,$21.99 ,$19.97 ,2,2/3/16,LASERSHIP,$39.94 ,$2.80 ,$42.74 
580,2/14/16,ABIS_DOWNLOADABLE_SOFTWARE,Amazon.com,new,Amazon.com Services LLC,$0.00 ,$0.00 ,1,2/14/16,,$0.00 ,$0.00 ,$0.00 
581,2/15/16,NETWORKING_DEVICE,Amazon.com,new,Amazon.com,$21.91 ,$11.09 ,1,2/21/16,USPS,$11.09 ,$0.78 ,$11.87 
582,2/16/16,SHORTS,Amazon.com,new,DRSKIN SPORTS USA.,$0.00 ,$11.89 ,1,2/17/16,USPS,$11.89 ,$0.00 ,$11.89 
583,2/16/16,SHORTS,Amazon.com,new,DRSKIN SPORTS USA.,$0.00 ,$11.89 ,1,2/17/16,USPS,$11.89 ,$0.00 ,$11.89 
584,2/24/16,CE_ACCESSORY,Amazon.com,new,Amazon.com,$4.99 ,$4.45 ,1,2/26/16,AMZN_US,$4.45 ,$0.31 ,$4.76 
585,2/24/16,COMPUTER_INPUT_DEVICE,Amazon.com,new,Amazon.com,$24.99 ,$9.89 ,1,2/25/16,UPS,$9.89 ,$0.69 ,$10.58 
586,2/24/16,COMPUTER_DRIVE_OR_STORAGE,Amazon.com,new,Amazon.com,$119.99 ,$74.99 ,1,2/26/16,AMZN_US,$74.99 ,$5.25 ,$80.24 
587,2/24/16,COMPUTER,Amazon.com,new,Store4PC,$14.99 ,$6.99 ,1,2/26/16,AMZN_US,$6.99 ,$0.00 ,$6.99 
588,2/26/16,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$17.53 ,$11.49 ,1,2/27/16,AMZN_US,$11.49 ,$0.80 ,$12.29 
589,2/29/16,RAM_MEMORY,Amazon.com,new,Amazon.com,$109.00 ,$65.59 ,1,2/29/16,USPS,$65.59 ,$4.59 ,$70.18 
590,2/29/16,HEADPHONES,Amazon.com,new,Maubi Health,$0.00 ,$10.00 ,1,2/29/16,USPS,$10.00 ,$0.00 ,$10.00 
591,2/29/16,,Amazon.com,new,Big Blue Supplies,$5.95 ,$7.99 ,1,2/29/16,USPS,$7.99 ,$0.00 ,$7.99 
592,3/1/16,COMPUTER_DRIVE_OR_STORAGE,Amazon.com,new,Store4PC,$24.99 ,$9.99 ,1,3/2/16,USPS,$9.99 ,$0.00 ,$9.99 
593,3/3/16,,Amazon.com,new,EAmazing,$47.00 ,$7.49 ,1,3/4/16,USPS,$7.49 ,$0.00 ,$7.49 
594,3/3/16,RAM_MEMORY,Amazon.com,new,Amazon.com,$177.99 ,$63.98 ,1,3/4/16,AMZN_US,$63.98 ,$4.48 ,$68.46 
595,3/7/16,SHORTS,Amazon.com,new,DRSKIN SPORTS USA.,$0.00 ,$11.89 ,1,3/7/16,USPS,$11.89 ,$0.00 ,$11.89 
596,3/13/16,SYSTEM_POWER_DEVICE,Amazon.com,new,Inateck Online,$0.00 ,$14.99 ,1,3/15/16,USPS,$14.99 ,$0.00 ,$14.99 
597,3/13/16,,Amazon.com,new,AllSmartLife,$0.00 ,$19.99 ,1,3/15/16,USPS,$19.99 ,$0.00 ,$19.99 
598,3/14/16,COMPUTER_DRIVE_OR_STORAGE,Amazon.com,new,Amazon.com,$119.99 ,$79.99 ,1,3/14/16,UPS,$79.99 ,$5.60 ,$85.59 
599,3/18/16,CONSUMER_ELECTRONICS,Amazon.com,new,Claybox Limited US,$32.99 ,$10.99 ,1,3/19/16,AMZN_US,$10.99 ,$0.00 ,$10.99 
600,3/24/16,SPORTING_GOODS,Amazon.com,new,Fittest Pro USA,$29.99 ,$17.99 ,1,3/26/16,USPS,$17.99 ,$0.00 ,$17.99 
601,3/24/16,GROCERY,Amazon.com,new,Amazon.com,$0.00 ,$7.92 ,1,3/26/16,AMZN_US,$7.92 ,$0.00 ,$7.92 
602,3/27/16,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$18.99 ,$9.28 ,1,3/28/16,UPS,$9.28 ,$0.00 ,$9.28 
603,3/27/16,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$14.99 ,$8.99 ,1,3/28/16,AMZN_US,$8.99 ,$0.00 ,$8.99 
604,3/27/16,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$23.99 ,$11.32 ,2,3/28/16,UPS,$22.64 ,$0.00 ,$22.64 
605,3/28/16,SHIRT,Amazon.com,new,Teslagear USA,$79.98 ,$9.98 ,1,3/28/16,AMZN_US,$9.98 ,$0.00 ,$9.98 
606,3/28/16,SHIRT,Amazon.com,new,Teslagear USA,$79.98 ,$9.98 ,1,3/31/16,USPS,$9.98 ,$0.00 ,$9.98 
607,3/28/16,SHIRT,Amazon.com,new,Teslagear USA,$79.98 ,$9.98 ,1,3/28/16,AMZN_US,$9.98 ,$0.00 ,$9.98 
608,4/17/16,HEALTH_PERSONAL_CARE,Amazon.com,new,Nutri Catalog,$21.40 ,$12.82 ,1,4/18/16,AMZN_US,$12.82 ,$0.00 ,$12.82 
609,4/18/16,BEAUTY,Amazon.com,new,Amazon.com,$24.49 ,$14.82 ,1,4/19/16,AMZN_US,$14.82 ,$1.04 ,$15.86 
610,4/18/16,KITCHEN,Amazon.com,new,OneCountryShop Inc,$0.00 ,$15.95 ,1,4/19/16,UPS,$15.95 ,$0.00 ,$15.95 
611,4/22/16,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$24.47 ,$11.00 ,1,4/23/16,AMZN_US,$11.00 ,$0.00 ,$11.00 
612,4/22/16,SHIRT,Amazon.com,new,S Gear,$79.98 ,$9.98 ,1,4/23/16,AMZN_US,$9.98 ,$0.00 ,$9.98 
613,4/22/16,DIETARY_SUPPLEMENTS,Amazon.com,new,Swanson Health Products,$0.00 ,$24.98 ,1,4/22/16,USPS,$24.98 ,$0.00 ,$24.98 
614,5/2/16,OUTERWEAR,Amazon.com,new,Amazon.com,$0.00 ,$13.22 ,1,5/3/16,AMZN_US,$13.22 ,$0.00 ,$13.22 
615,5/5/16,KITCHEN,Amazon.com,new,Amazon.com,$44.00 ,$27.49 ,1,5/6/16,AMZN_US,$27.49 ,$1.92 ,$29.41 
616,5/26/16,,Amazon.com,new,GoBetter Official,$0.00 ,$11.50 ,1,5/27/16,AMZN_US,$11.50 ,$0.00 ,$11.50 
617,6/5/16,,Amazon.com,new,Teslagear Inc.,$0.00 ,$9.98 ,1,6/6/16,AMZN_US,$9.98 ,$0.00 ,$9.98 
618,6/5/16,BOTTLE,Amazon.com,new,Together-Bottle,$0.00 ,$15.99 ,1,6/5/16,AMZN_US,$15.99 ,$0.00 ,$15.99 
619,6/26/16,SPORTING_GOODS,Amazon.com,new,Amazon.com,$11.99 ,$7.99 ,1,6/26/16,AMZN_US,$7.99 ,$0.56 ,$8.55 
620,6/26/16,WIRELESS_ACCESSORY,Amazon.com,new,Cimo,$0.00 ,$7.98 ,1,6/26/16,AMZN_US,$7.98 ,$0.56 ,$8.54 
621,7/24/16,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$0.00 ,$11.99 ,1,7/25/16,AMZN_US,$11.99 ,$0.00 ,$11.99 
622,7/24/16,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$0.00 ,$8.99 ,1,7/25/16,AMZN_US,$8.99 ,$0.00 ,$8.99 
623,7/24/16,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$0.00 ,$9.49 ,1,7/25/16,AMZN_US,$9.49 ,$0.00 ,$9.49 
624,8/30/16,COMPUTER_DRIVE_OR_STORAGE,Amazon.com,new,Amazon.com,$0.00 ,$124.84 ,1,8/31/16,AMZN_US,$124.84 ,$8.74 ,$133.58 
625,10/6/16,CELLULAR_PHONE_CASE,Amazon.com,new,Mosa Home,$0.00 ,$5.99 ,1,10/7/16,AMZN_US,$5.99 ,$0.00 ,$5.99 
626,11/22/16,BEAUTY,Amazon.com,new,Amazon.com,$19.99 ,$9.99 ,1,11/22/16,AMZN_US,$9.99 ,$0.70 ,$10.69 
627,11/22/16,BOTTLE,Amazon.com,new,Amazon.com,$10.99 ,$10.00 ,1,11/22/16,AMZN_US,$10.00 ,$0.70 ,$10.70 
628,11/24/16,ABIS_BOOK,Amazon.com,new,Amazon.com,$21.95 ,$13.24 ,1,11/25/16,USPS,$13.24 ,$0.57 ,$13.81 
629,11/24/16,ABIS_BOOK,Amazon.com,new,Amazon.com,$17.00 ,$9.55 ,1,11/25/16,USPS,$9.55 ,$0.41 ,$9.96 
630,11/24/16,ABIS_BOOK,Amazon.com,new,Amazon.com,$3.00 ,$3.00 ,1,11/25/16,USPS,$3.00 ,$0.13 ,$3.13 
631,11/25/16,BOTTLE,Amazon.com,new,Amazon.com,$10.99 ,$0.00 ,1,11/26/16,AMZN_US,$0.00 ,$0.00 ,$0.00 
632,11/28/16,TEA,Amazon.com,new,Amazon.com,$26.04 ,$15.60 ,1,11/29/16,AMZN_US,$15.60 ,$0.00 ,$15.60 
633,2/2/17,TEA,Amazon.com,new,Amazon.com,$31.92 ,$17.94 ,1,2/2/17,AMZN_US,$17.94 ,$0.00 ,$17.94 
634,2/2/17,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$23.99 ,$10.36 ,2,2/2/17,USPS,$20.72 ,$0.00 ,$20.72 
635,2/2/17,HEADPHONES,Amazon.com,new,Amazon.com,$99.00 ,$69.99 ,1,2/2/17,AMZN_US,$69.99 ,$4.81 ,$74.80 
636,2/6/17,WATCH,Amazon.com,new,Amazon.com,$18.95 ,$10.09 ,1,2/6/17,AMZN_US,$10.09 ,$0.69 ,$10.78 
637,2/16/17,SHIRT,Amazon.com,new,Teslagear Inc.,$89.98 ,$12.98 ,1,2/16/17,AMZN_US,$12.98 ,$0.00 ,$12.98 
638,2/16/17,BEAUTY,Amazon.com,new,Better Shea Butter,$0.00 ,$12.95 ,1,2/16/17,AMZN_US,$12.95 ,$0.00 ,$12.95 
639,2/20/17,SHIRT,Amazon.com,new,Teslagear Inc.,$89.98 ,$12.98 ,1,2/20/17,AMZN_US,$12.98 ,$0.00 ,$12.98 
640,3/5/17,TABLECLOTH,Amazon.com,new,GeeG,$34.99 ,$10.99 ,1,3/6/17,AMZN_US,$10.99 ,$0.00 ,$10.99 
641,3/23/17,ABIS_GIFT_CARD,Amazon.com,new,Amazon.com,$50.00 ,$25.00 ,1,3/23/17,,$25.00 ,$0.00 ,$25.00 
642,4/5/17,GROCERY,Amazon.com,new,Amazon.com,$44.99 ,$22.19 ,1,4/6/17,AMZN_US,$22.19 ,$0.00 ,$22.19 
643,4/6/17,BEAUTY,Amazon.com,new,A M K,$6.89 ,$9.47 ,1,4/9/17,UPS,$9.47 ,$0.00 ,$9.47 
644,4/6/17,ABIS_BOOK,Amazon.com,new,Amazon.com,$23.00 ,$15.32 ,1,4/9/17,UPS,$15.32 ,$1.05 ,$16.37 
645,4/9/17,GROCERY,Amazon.com,new,Amazon.com,$2.09 ,$1.48 ,2,4/10/17,USPS,$2.96 ,$0.00 ,$2.96 
646,4/9/17,GROCERY,Amazon.com,new,Amazon.com,$0.00 ,$2.39 ,1,4/10/17,USPS,$2.39 ,$0.00 ,$2.39 
647,4/9/17,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$14.99 ,$6.78 ,2,4/10/17,USPS,$13.56 ,$0.00 ,$13.56 
648,4/9/17,GROCERY,Amazon.com,new,Amazon.com,$4.99 ,$2.99 ,2,4/10/17,USPS,$5.98 ,$0.00 ,$5.98 
649,4/17/17,GROCERY,Amazon.com,new,Amazon.com,$44.99 ,$22.19 ,1,4/17/17,AMZN_US,$22.19 ,$0.00 ,$22.19 
650,4/17/17,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$14.99 ,$0.00 ,2,4/17/17,AMZN_US,$0.00 ,$0.00 ,$0.00 
651,4/17/17,GROCERY,Amazon.com,new,Amazon.com,$2.09 ,$0.00 ,2,4/17/17,AMZN_US,$0.00 ,$0.00 ,$0.00 
652,4/17/17,GROCERY,Amazon.com,new,Amazon.com,$4.99 ,$0.00 ,2,4/17/17,AMZN_US,$0.00 ,$0.00 ,$0.00 
653,4/17/17,GROCERY,Amazon.com,new,Amazon.com,$0.00 ,$0.00 ,1,4/17/17,AMZN_US,$0.00 ,$0.00 ,$0.00 
654,4/17/17,KITCHEN,Amazon.com,new,Amazon.com,$0.00 ,$13.99 ,1,4/17/17,AMZN_US,$13.99 ,$0.96 ,$14.95 
655,4/17/17,KITCHEN,Amazon.com,new,Carry Green,$0.00 ,$11.25 ,1,4/17/17,AMZN_US,$11.25 ,$0.00 ,$11.25 
656,4/22/17,,Amazon.com,new,LightMe-US,$0.00 ,$8.99 ,1,4/23/17,AMZN_US,$8.99 ,$0.00 ,$8.99 
657,4/26/17,HEALTH_PERSONAL_CARE,Amazon.com,new,Dr. Price's Vitamins,$21.00 ,$13.32 ,1,4/27/17,AMZN_US,$13.32 ,$0.00 ,$13.32 
658,4/26/17,VITAMIN,Amazon.com,new,Amazon.com,$9.21 ,$9.21 ,1,4/26/17,LASERSHIP,$9.21 ,$0.00 ,$9.21 
659,4/26/17,VITAMIN,Amazon.com,new,Amazon.com,$12.11 ,$9.77 ,1,4/26/17,LASERSHIP,$9.77 ,$0.00 ,$9.77 
660,4/30/17,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$32.90 ,$21.12 ,1,5/1/17,AMZN_US,$21.12 ,$0.00 ,$21.12 
661,4/30/17,BATTERY,Amazon.com,new,Amazon.com,$12.49 ,$12.49 ,1,5/1/17,AMZN_US,$12.49 ,$0.86 ,$13.35 
662,4/30/17,CHARGING_ADAPTER,Amazon.com,new,LotFancy,$24.99 ,$8.80 ,1,5/1/17,AMZN_US,$8.80 ,$0.00 ,$8.80 
663,4/30/17,PANTS,Amazon.com,new,Amazon.com,$68.00 ,$34.99 ,1,5/1/17,AMZN_US,$34.99 ,$0.00 ,$34.99 
664,4/30/17,PANTS,Amazon.com,new,Amazon.com,$68.00 ,$34.99 ,1,5/1/17,AMZN_US,$34.99 ,$0.00 ,$34.99 
665,5/4/17,VITAMIN,Amazon.com,new,Amazon.com,$13.49 ,$7.79 ,1,5/4/17,AMZN_US,$7.79 ,$0.00 ,$7.79 
666,5/4/17,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$24.96 ,$12.16 ,1,5/4/17,AMZN_US,$12.16 ,$0.00 ,$12.16 
667,5/4/17,TEA,Amazon.com,new,Amazon.com,$5.99 ,$4.53 ,1,5/4/17,AMZN_US,$4.53 ,$0.00 ,$4.53 
668,5/4/17,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$13.99 ,$9.34 ,1,5/4/17,AMZN_US,$9.34 ,$0.64 ,$9.98 
669,5/13/17,HEALTH_PERSONAL_CARE,Amazon.com,new,Dr. Price's Vitamins,$21.00 ,$13.32 ,1,5/14/17,AMZN_US,$13.32 ,$0.00 ,$13.32 
670,5/13/17,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$48.95 ,$19.49 ,1,5/14/17,AMZN_US,$19.49 ,$0.00 ,$19.49 
671,5/13/17,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$43.15 ,$18.20 ,1,5/14/17,AMZN_US,$18.20 ,$0.00 ,$18.20 
672,5/25/17,GROCERY,Amazon.com,new,Amazon.com,$44.99 ,$25.49 ,1,5/26/17,AMZN_US,$25.49 ,$0.00 ,$25.49 
673,5/30/17,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$9.99 ,$6.39 ,2,5/31/17,AMZN_US,$12.78 ,$0.00 ,$12.78 
674,5/30/17,GROCERY,Amazon.com,new,Amazon.com,$44.99 ,$22.19 ,1,5/31/17,AMZN_US,$22.19 ,$0.00 ,$22.19 
675,6/4/17,,Amazon.com,new,bestforus,$69.99 ,$20.99 ,1,6/5/17,AMZN_US,$20.99 ,$0.00 ,$20.99 
